year.key,league.key,team.key,franchise.key,team.key.bbref,team.key.lahman45,team.key.retro,name
1989,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1990,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1990,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1990,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1990,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1990,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1990,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1990,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1990,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1990,AL,DET,DET,DET,DET,DET,Detroit Tigers
1990,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1990,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1990,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1990,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1990,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1990,NL,MON,WSN,MON,MON,MON,Montreal Expos
1990,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1990,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1990,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1990,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1990,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1990,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1990,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1990,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1990,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1990,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1990,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1991,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1991,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1991,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1991,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1991,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1991,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1991,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1991,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1991,AL,DET,DET,DET,DET,DET,Detroit Tigers
1991,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1991,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1991,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1991,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1991,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1991,NL,MON,WSN,MON,MON,MON,Montreal Expos
1991,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1991,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1991,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1991,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1991,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1991,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1991,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1991,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1991,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1991,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1991,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1992,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1992,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1992,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1992,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1992,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1992,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1992,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1992,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1992,AL,DET,DET,DET,DET,DET,Detroit Tigers
1992,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1992,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1992,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1992,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1992,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1992,NL,MON,WSN,MON,MON,MON,Montreal Expos
1992,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1992,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1992,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1992,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1992,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1992,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1992,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1992,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1992,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1992,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1992,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1993,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1993,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1993,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1993,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1993,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1993,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1993,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1993,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1993,NL,COL,COL,COL,COL,COL,Colorado Rockies
1993,AL,DET,DET,DET,DET,DET,Detroit Tigers
1993,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
1993,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1993,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1993,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1993,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1993,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1993,NL,MON,WSN,MON,MON,MON,Montreal Expos
1993,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1993,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1993,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1993,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1993,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1993,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1993,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1993,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1993,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1993,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1993,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1994,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1994,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1994,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1994,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1994,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1994,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1994,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1994,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1994,NL,COL,COL,COL,COL,COL,Colorado Rockies
1994,AL,DET,DET,DET,DET,DET,Detroit Tigers
1994,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
1994,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1994,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1994,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1994,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1994,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1994,NL,MON,WSN,MON,MON,MON,Montreal Expos
1994,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1994,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1994,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1994,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1994,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1994,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1994,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1994,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1994,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1994,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1994,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1995,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1995,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1995,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1995,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1995,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1995,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1995,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1995,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1995,NL,COL,COL,COL,COL,COL,Colorado Rockies
1995,AL,DET,DET,DET,DET,DET,Detroit Tigers
1995,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
1995,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1995,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1995,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1995,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1995,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1995,NL,MON,WSN,MON,MON,MON,Montreal Expos
1995,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1995,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1995,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1995,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1995,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1995,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1995,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1995,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1995,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1995,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1995,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1996,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1996,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1996,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1996,AL,CAL,ANA,CAL,CAL,CAL,California Angels
1996,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1996,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1996,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1996,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1996,NL,COL,COL,COL,COL,COL,Colorado Rockies
1996,AL,DET,DET,DET,DET,DET,Detroit Tigers
1996,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
1996,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1996,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1996,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1996,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1996,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1996,NL,MON,WSN,MON,MON,MON,Montreal Expos
1996,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1996,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1996,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1996,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1996,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1996,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1996,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1996,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1996,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1996,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1996,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1997,AL,ANA,ANA,ANA,ANA,ANA,Anaheim Angels
1997,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1997,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1997,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1997,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1997,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1997,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1997,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1997,NL,COL,COL,COL,COL,COL,Colorado Rockies
1997,AL,DET,DET,DET,DET,DET,Detroit Tigers
1997,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
1997,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1997,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1997,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1997,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1997,AL,ML4,MIL,MIL,MIL,MIL,Milwaukee Brewers
1997,NL,MON,WSN,MON,MON,MON,Montreal Expos
1997,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1997,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1997,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1997,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1997,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1997,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1997,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1997,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1997,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1997,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1997,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1998,AL,ANA,ANA,ANA,ANA,ANA,Anaheim Angels
1998,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
1998,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1998,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1998,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1998,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1998,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1998,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1998,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1998,NL,COL,COL,COL,COL,COL,Colorado Rockies
1998,AL,DET,DET,DET,DET,DET,Detroit Tigers
1998,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
1998,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1998,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1998,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1998,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
1998,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1998,NL,MON,WSN,MON,MON,MON,Montreal Expos
1998,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1998,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1998,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1998,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1998,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1998,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1998,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1998,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1998,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1998,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
1998,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1998,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
1999,AL,ANA,ANA,ANA,ANA,ANA,Anaheim Angels
1999,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
1999,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
1999,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
1999,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
1999,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
1999,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
1999,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
1999,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
1999,NL,COL,COL,COL,COL,COL,Colorado Rockies
1999,AL,DET,DET,DET,DET,DET,Detroit Tigers
1999,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
1999,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
1999,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
1999,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
1999,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
1999,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
1999,NL,MON,WSN,MON,MON,MON,Montreal Expos
1999,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
1999,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
1999,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
1999,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
1999,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
1999,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
1999,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
1999,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
1999,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
1999,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
1999,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
1999,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2000,AL,ANA,ANA,ANA,ANA,ANA,Anaheim Angels
2000,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2000,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2000,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2000,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2000,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2000,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2000,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2000,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2000,NL,COL,COL,COL,COL,COL,Colorado Rockies
2000,AL,DET,DET,DET,DET,DET,Detroit Tigers
2000,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2000,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2000,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2000,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2000,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2000,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2000,NL,MON,WSN,MON,MON,MON,Montreal Expos
2000,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2000,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2000,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2000,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2000,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2000,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2000,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2000,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2000,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2000,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
2000,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2000,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2001,AL,ANA,ANA,ANA,ANA,ANA,Anaheim Angels
2001,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2001,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2001,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2001,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2001,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2001,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2001,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2001,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2001,NL,COL,COL,COL,COL,COL,Colorado Rockies
2001,AL,DET,DET,DET,DET,DET,Detroit Tigers
2001,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2001,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2001,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2001,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2001,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2001,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2001,NL,MON,WSN,MON,MON,MON,Montreal Expos
2001,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2001,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2001,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2001,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2001,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2001,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2001,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2001,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2001,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2001,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
2001,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2001,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2002,AL,ANA,ANA,ANA,ANA,ANA,Anaheim Angels
2002,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2002,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2002,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2002,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2002,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2002,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2002,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2002,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2002,NL,COL,COL,COL,COL,COL,Colorado Rockies
2002,AL,DET,DET,DET,DET,DET,Detroit Tigers
2002,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2002,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2002,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2002,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2002,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2002,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2002,NL,MON,WSN,MON,MON,MON,Montreal Expos
2002,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2002,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2002,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2002,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2002,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2002,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2002,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2002,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2002,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2002,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
2002,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2002,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2003,AL,ANA,ANA,ANA,ANA,ANA,Anaheim Angels
2003,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2003,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2003,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2003,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2003,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2003,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2003,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2003,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2003,NL,COL,COL,COL,COL,COL,Colorado Rockies
2003,AL,DET,DET,DET,DET,DET,Detroit Tigers
2003,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2003,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2003,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2003,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2003,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2003,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2003,NL,MON,WSN,MON,MON,MON,Montreal Expos
2003,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2003,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2003,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2003,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2003,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2003,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2003,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2003,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2003,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2003,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
2003,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2003,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2004,AL,ANA,ANA,ANA,ANA,ANA,Anaheim Angels
2004,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
